員工編號(EmployeeNumber),性別(Gender),年齡(Age),是否為成年人(Over18),婚姻狀態(MaritalStatus),通勤距離(DistanceFromHome),教育程度(Education),教育專業領域(EducationField),部門(Department),職位名稱(JobRole),職位等級(JobLevel),在該公司工作總年資(YearsAtCompany),在該職位工作年資(YearsInCurrentRole),在該職等工作年資(YearsSinceLastPromotion),與現任管理者工作年資(YearsWithCurrManager),總工作年資(TotalWorkingYears),過去工作公司家數(NumCompaniesWorked),每日工資額(DailyRate),每小時工資額(HourlyRate),月收入(MonthlyIncome),月費率(MonthlyRate),標準工作時間(StandardHours),加班(OverTime),調薪百分比(PercentSalaryHike),股票選擇權等級(StockOptionLevel),績效評估(PerformanceRating),出差頻率(BusinessTravel),去年訓練時間(TrainingTimesLastYear),工作滿意度(JobSatisfaction),工作環境滿意度(EnvironmentSatisfaction),工作投入(JobInvolvement),工作生活平衡(WorkLifeBalance),人際關係滿意度(RelationshipSatisfaction),離職(Attrition)
1664,Male,36,Y,Divorced,3,2,Life Sciences,Research & Development,Healthcare Representative,2,5,4,0,4,13,6,1040,79,6842,26308,80,No,20,1,4,Travel_Rarely,3,1,4,4,3,1,No
717,Female,34,Y,Single,9,3,Medical,Research & Development,Healthcare Representative,3,8,7,7,7,9,1,1442,46,8621,17654,80,No,14,0,3,Travel_Rarely,3,2,4,2,4,2,No
1492,Male,35,Y,Married,7,1,Life Sciences,Sales,Sales Representative,1,1,0,0,0,1,1,660,76,2404,16192,80,No,13,1,3,Travel_Rarely,3,3,4,3,3,1,No
741,Female,28,Y,Single,1,2,Life Sciences,Research & Development,Research Scientist,1,7,7,3,7,10,7,654,67,2216,3872,80,Yes,13,0,3,Travel_Rarely,4,2,1,1,3,4,Yes
1676,Female,47,Y,Divorced,2,4,Life Sciences,Sales,Manager,4,3,2,1,2,29,6,1225,47,15972,21086,80,No,14,3,3,Travel_Rarely,2,2,2,4,3,3,No
1037,Male,26,Y,Single,29,2,Medical,Sales,Sales Executive,2,2,2,2,2,7,8,265,79,4969,21813,80,No,18,0,3,Non-Travel,6,1,2,1,3,4,Yes
1915,Female,34,Y,Married,3,1,Medical,Sales,Sales Executive,2,4,2,0,1,9,3,735,75,8103,16495,80,Yes,12,0,3,Travel_Rarely,3,4,4,2,2,3,No
653,Male,31,Y,Divorced,6,4,Medical,Sales,Sales Executive,2,7,7,5,7,13,4,525,66,5460,6219,80,No,22,2,4,Travel_Rarely,4,4,1,4,4,4,No
126,Female,54,Y,Married,2,4,Technical Degree,Research & Development,Research Director,3,4,3,0,3,16,9,1217,60,13549,24001,80,No,12,1,3,Travel_Rarely,5,3,1,3,1,1,No
1438,Male,47,Y,Married,1,3,Technical Degree,Research & Development,Research Scientist,1,6,5,1,2,17,7,465,74,3420,10205,80,No,12,1,3,Travel_Rarely,2,4,1,3,2,3,No
781,Female,25,Y,Single,26,1,Medical,Sales,Sales Executive,2,6,5,1,4,6,1,883,32,6180,22807,80,No,23,0,4,Travel_Rarely,5,4,3,3,2,2,No
1770,Male,55,Y,Married,2,3,Medical,Research & Development,Research Director,5,1,0,0,0,34,8,478,60,19038,19805,80,No,12,3,3,Travel_Rarely,2,1,3,2,3,2,No
1030,Male,50,Y,Married,9,3,Life Sciences,Research & Development,Laboratory Technician,1,1,0,0,0,8,4,804,64,2380,20165,80,No,18,0,3,Travel_Rarely,5,4,1,3,3,2,No
1207,Male,33,Y,Married,2,3,Human Resources,Human Resources,Human Resources,1,5,4,1,4,5,1,147,99,3600,8429,80,No,13,1,3,Travel_Rarely,2,3,2,3,3,4,No
1246,Female,44,Y,Married,2,1,Life Sciences,Research & Development,Research Scientist,1,10,5,7,7,10,1,1117,72,2011,19982,80,No,13,1,3,Travel_Rarely,5,4,1,4,3,4,No
1466,Male,48,Y,Divorced,7,3,Marketing,Sales,Sales Executive,2,2,2,2,2,15,4,1221,96,5486,24795,80,No,11,3,3,Travel_Rarely,3,1,3,3,3,1,No
284,Male,22,Y,Divorced,5,3,Life Sciences,Research & Development,Research Scientist,1,4,2,2,2,4,1,1136,60,2328,12392,80,Yes,16,1,3,Travel_Rarely,2,2,4,4,2,1,No
522,Male,54,Y,Married,5,2,Medical,Research & Development,Research Director,5,4,2,1,2,24,4,821,86,19406,8509,80,No,11,1,3,Travel_Rarely,4,1,1,3,2,3,No
1103,Male,34,Y,Single,3,1,Life Sciences,Research & Development,Healthcare Representative,2,6,2,0,4,7,0,618,45,7756,22266,80,No,17,0,3,Travel_Frequently,1,4,1,3,2,3,No
1218,Male,35,Y,Married,17,4,Life Sciences,Sales,Sales Executive,2,7,7,1,7,15,3,1361,94,8966,21026,80,Yes,15,3,3,Travel_Rarely,2,1,3,3,3,4,No
527,Female,25,Y,Single,4,2,Life Sciences,Sales,Sales Executive,2,5,4,1,3,5,1,891,99,4487,12090,80,Yes,11,0,3,Travel_Rarely,3,4,2,2,3,2,No
1061,Male,50,Y,Married,2,4,Medical,Research & Development,Research Director,5,8,1,7,7,29,2,1464,62,19237,12853,80,Yes,11,1,3,Travel_Rarely,2,3,2,3,2,4,No
1893,Female,26,Y,Married,1,2,Life Sciences,Research & Development,Research Scientist,1,1,0,1,0,1,1,482,90,2933,14908,80,Yes,13,1,3,Travel_Rarely,3,3,2,2,2,3,No
1739,Male,32,Y,Married,19,3,Life Sciences,Sales,Sales Executive,3,4,3,0,2,10,3,371,80,9610,3840,80,No,13,1,3,Travel_Rarely,2,3,4,1,1,3,No
1448,Male,41,Y,Married,5,5,Medical,Research & Development,Research Scientist,1,4,2,0,3,7,2,1283,90,2127,5561,80,Yes,12,0,3,Travel_Rarely,5,3,2,4,2,1,No
893,Male,38,Y,Married,9,3,Marketing,Sales,Sales Representative,1,2,2,1,2,3,0,395,98,2899,12102,80,No,19,1,3,Travel_Rarely,3,2,2,2,3,4,No
846,Female,28,Y,Married,2,4,Marketing,Sales,Sales Executive,2,8,7,7,5,8,1,760,81,4779,3698,80,Yes,20,0,4,Travel_Rarely,2,2,2,3,3,1,No
1349,Female,41,Y,Divorced,1,3,Marketing,Sales,Sales Executive,2,9,3,1,7,10,0,1018,66,4103,4297,80,No,17,1,3,Travel_Frequently,2,1,3,3,3,4,No
1010,Male,35,Y,Divorced,14,4,Other,Research & Development,Laboratory Technician,1,4,2,0,2,5,1,622,39,3743,10074,80,Yes,24,1,4,Travel_Rarely,2,2,3,2,1,4,Yes
952,Male,25,Y,Married,19,2,Marketing,Sales,Sales Representative,1,1,0,0,0,1,1,867,36,2413,18798,80,Yes,18,3,3,Travel_Rarely,2,2,3,2,3,3,Yes
131,Male,58,Y,Single,10,4,Medical,Sales,Sales Executive,4,37,10,1,8,38,0,682,37,13872,24409,80,No,13,0,3,Travel_Rarely,1,3,4,3,2,3,No
1116,Male,48,Y,Single,1,4,Medical,Research & Development,Manager,4,5,4,2,1,27,2,1262,35,16885,16154,80,No,22,0,4,Non-Travel,3,4,1,4,2,3,No
543,Male,52,Y,Married,3,3,Medical,Research & Development,Manufacturing Director,3,5,4,0,4,28,2,319,39,7969,19609,80,Yes,14,0,3,Travel_Rarely,4,3,4,2,3,3,No
682,Female,53,Y,Single,1,1,Medical,Sales,Sales Executive,2,14,7,8,10,18,7,238,34,8381,7507,80,No,20,0,4,Travel_Rarely,2,1,4,3,4,4,No
1509,Female,49,Y,Married,3,2,Medical,Research & Development,Laboratory Technician,2,3,2,1,2,10,4,271,43,4789,23070,80,No,25,1,4,Travel_Rarely,3,1,3,2,3,1,No
1486,Male,28,Y,Married,1,3,Technical Degree,Sales,Sales Representative,1,3,2,1,2,5,3,1496,92,2909,15747,80,No,15,1,3,Travel_Frequently,3,3,1,3,4,4,Yes
1296,Male,28,Y,Married,2,3,Life Sciences,Research & Development,Laboratory Technician,1,2,2,2,2,2,1,193,52,3867,14222,80,Yes,12,1,3,Travel_Frequently,2,4,4,2,3,2,No
1081,Male,51,Y,Married,4,4,Life Sciences,Research & Development,Research Scientist,1,10,0,2,7,18,9,1323,34,2461,10332,80,Yes,12,3,3,Travel_Rarely,2,3,1,3,4,3,Yes
274,Male,27,Y,Married,1,1,Technical Degree,Research & Development,Manufacturing Director,2,2,2,2,0,6,5,472,60,4298,9679,80,No,19,1,3,Travel_Frequently,1,1,3,2,3,3,No
177,Female,26,Y,Married,25,1,Life Sciences,Human Resources,Human Resources,1,8,7,5,7,8,1,1355,61,2942,8916,80,No,23,1,4,Travel_Rarely,3,3,3,3,3,4,No
1481,Female,44,Y,Married,1,5,Marketing,Sales,Sales Executive,2,1,0,0,0,11,7,383,79,4768,9282,80,No,12,1,3,Travel_Frequently,4,3,1,3,2,3,No
53,Male,35,Y,Divorced,4,2,Other,Research & Development,Laboratory Technician,1,1,0,0,0,1,1,464,75,1951,10910,80,No,12,1,3,Travel_Rarely,3,4,3,3,3,3,No
1434,Male,27,Y,Married,11,1,Life Sciences,Research & Development,Laboratory Technician,1,5,0,1,4,6,0,1377,91,2099,7679,80,No,14,0,3,Travel_Rarely,3,1,2,3,4,2,No
316,Female,52,Y,Single,2,3,Life Sciences,Research & Development,Laboratory Technician,1,2,2,2,2,6,7,1323,89,3212,3300,80,No,15,0,3,Travel_Rarely,3,4,3,2,2,2,No
502,Male,34,Y,Single,19,3,Marketing,Sales,Sales Executive,2,5,2,0,4,9,8,1362,67,5304,4652,80,Yes,13,0,3,Non-Travel,3,4,1,4,2,2,Yes
394,Male,26,Y,Divorced,16,4,Medical,Research & Development,Laboratory Technician,1,3,2,0,2,5,2,1449,45,2373,14180,80,Yes,13,1,3,Travel_Rarely,2,2,1,3,3,4,Yes
560,Female,26,Y,Divorced,23,3,Life Sciences,Research & Development,Research Scientist,1,3,2,0,2,3,1,1349,90,2886,3032,80,No,22,2,4,Travel_Rarely,3,4,1,3,1,2,No
521,Female,40,Y,Married,2,3,Medical,Research & Development,Laboratory Technician,2,1,0,0,0,20,6,555,78,3448,13436,80,No,22,1,4,Travel_Rarely,3,3,2,2,3,2,No
820,Female,47,Y,Married,2,2,Other,Research & Development,Manager,4,26,14,3,0,26,1,202,33,16752,12982,80,Yes,11,1,3,Travel_Rarely,3,4,3,3,2,3,No
1639,Male,35,Y,Married,10,3,Medical,Sales,Sales Executive,3,13,12,6,0,15,9,737,55,10306,21530,80,No,17,0,3,Travel_Rarely,3,1,4,2,3,3,Yes
1539,Male,50,Y,Single,22,5,Medical,Research & Development,Research Director,4,32,6,13,9,32,1,333,88,14411,24450,80,Yes,13,0,3,Travel_Frequently,2,4,3,1,3,4,No
899,Male,35,Y,Married,25,3,Technical Degree,Research & Development,Manufacturing Director,3,13,10,4,8,16,3,672,78,10903,9129,80,No,16,0,3,Travel_Rarely,2,2,4,2,3,1,No
1623,Male,21,Y,Single,5,1,Medical,Research & Development,Research Scientist,1,2,2,2,2,3,1,546,97,3117,26009,80,No,18,0,3,Travel_Rarely,2,4,3,3,3,3,No
1931,Male,27,Y,Married,2,4,Technical Degree,Research & Development,Research Scientist,1,5,3,1,2,6,1,1354,41,2226,6073,80,No,11,1,3,Travel_Rarely,3,2,2,3,2,3,No
712,Male,48,Y,Married,2,1,Marketing,Sales,Sales Executive,2,2,2,2,2,12,3,817,56,8120,18597,80,No,12,0,3,Travel_Rarely,3,2,2,4,3,4,No
83,Female,36,Y,Divorced,8,3,Technical Degree,Research & Development,Healthcare Representative,3,17,14,12,8,17,1,1223,59,10096,8202,80,No,13,3,3,Travel_Rarely,2,3,3,3,3,2,No
19,Male,28,Y,Single,24,3,Life Sciences,Research & Development,Laboratory Technician,1,4,2,0,3,6,5,103,50,2028,12947,80,Yes,14,0,3,Travel_Rarely,4,3,3,2,3,2,Yes
1659,Male,36,Y,Single,7,3,Life Sciences,Research & Development,Laboratory Technician,1,4,3,1,3,15,2,311,77,2013,10950,80,No,11,0,3,Travel_Rarely,4,2,1,3,3,3,No
1499,Male,30,Y,Divorced,1,3,Life Sciences,Human Resources,Human Resources,1,5,3,1,3,6,0,330,46,2064,15428,80,No,21,1,4,Travel_Rarely,3,3,3,3,4,1,No
664,Female,48,Y,Married,1,4,Life Sciences,Research & Development,Manager,4,3,2,0,2,21,7,1236,40,15402,17997,80,No,11,1,3,Travel_Rarely,3,1,4,2,1,1,No
505,Female,55,Y,Single,2,3,Life Sciences,Research & Development,Manager,4,5,4,1,2,30,2,1311,97,16659,23258,80,Yes,13,0,3,Travel_Rarely,2,4,3,3,3,3,No
254,Male,55,Y,Single,14,4,Medical,Research & Development,Research Director,5,24,15,2,15,36,8,692,61,18722,13339,80,No,11,0,3,Travel_Rarely,3,2,3,4,3,4,No
1055,Female,34,Y,Married,10,4,Life Sciences,Sales,Sales Representative,1,1,1,0,0,1,1,1333,87,2220,18410,80,Yes,19,1,3,Travel_Rarely,2,3,3,3,3,4,No
299,Female,30,Y,Single,26,4,Marketing,Sales,Sales Executive,2,6,3,0,1,9,5,334,52,6696,22967,80,No,15,0,3,Travel_Frequently,5,1,3,2,2,3,Yes
1100,Male,35,Y,Single,4,3,Technical Degree,Sales,Sales Executive,3,8,7,4,7,9,0,1204,86,9582,10333,80,Yes,22,0,4,Travel_Rarely,2,1,4,3,3,1,Yes
1520,Female,54,Y,Divorced,11,4,Medical,Research & Development,Manager,4,14,9,1,12,26,3,1050,87,16032,24456,80,No,20,1,4,Travel_Frequently,2,4,2,3,3,1,No
1231,Male,42,Y,Married,2,5,Medical,Human Resources,Human Resources,2,4,3,0,3,10,7,179,79,6272,12858,80,No,16,1,3,Non-Travel,3,1,4,4,4,1,No
455,Male,29,Y,Single,9,5,Other,Research & Development,Laboratory Technician,1,3,2,2,2,4,0,738,30,3983,7621,80,No,17,0,3,Travel_Rarely,2,4,2,2,3,3,No
1003,Female,47,Y,Single,4,2,Life Sciences,Sales,Sales Executive,2,9,0,0,7,9,1,955,83,4163,8571,80,Yes,17,0,3,Travel_Rarely,0,4,4,3,3,3,No
404,Female,42,Y,Married,26,3,Marketing,Sales,Sales Executive,4,20,4,4,8,23,5,555,77,13525,14864,80,No,14,1,3,Travel_Frequently,2,2,3,3,4,4,No
1433,Female,31,Y,Single,8,3,Life Sciences,Research & Development,Research Scientist,1,1,0,0,0,1,1,202,34,1261,22262,80,No,12,0,3,Travel_Rarely,3,2,1,2,4,3,Yes
1786,Female,51,Y,Married,3,3,Technical Degree,Research & Development,Manager,3,2,2,2,2,15,2,942,53,13116,22984,80,No,11,0,3,Travel_Rarely,2,3,1,3,3,4,No
612,Female,33,Y,Divorced,1,5,Medical,Research & Development,Research Director,4,6,1,0,5,10,4,922,95,16184,22578,80,No,19,1,3,Travel_Rarely,2,3,1,4,3,3,No
2062,Male,39,Y,Married,6,1,Medical,Research & Development,Healthcare Representative,3,7,7,1,7,9,4,613,42,9991,21457,80,No,15,1,3,Travel_Rarely,5,1,4,2,3,1,No
1131,Female,21,Y,Single,1,1,Technical Degree,Research & Development,Research Scientist,1,2,2,2,2,2,1,984,70,2070,25326,80,Yes,11,0,3,Travel_Rarely,6,2,4,2,4,3,No
373,Male,36,Y,Married,6,3,Life Sciences,Research & Development,Laboratory Technician,1,15,13,10,11,16,0,1403,47,3210,20251,80,No,11,1,3,Travel_Rarely,4,4,4,3,3,3,No
1402,Female,43,Y,Single,6,3,Medical,Research & Development,Research Scientist,2,20,7,1,8,20,1,930,73,4081,20003,80,Yes,14,0,3,Travel_Rarely,3,3,1,2,1,1,No
275,Male,49,Y,Divorced,18,4,Life Sciences,Research & Development,Manufacturing Director,2,7,7,1,7,7,1,1002,92,6804,23793,80,Yes,15,2,3,Non-Travel,0,4,4,3,3,1,No
218,Male,27,Y,Divorced,9,3,Medical,Research & Development,Research Scientist,1,2,2,2,2,6,6,691,57,2024,5970,80,No,18,1,3,Non-Travel,1,2,4,3,1,4,No
1014,Female,35,Y,Divorced,25,4,Medical,Research & Development,Healthcare Representative,3,16,10,10,1,16,1,583,57,10388,6975,80,Yes,11,1,3,Travel_Rarely,3,3,3,3,2,3,No
532,Female,56,Y,Married,6,3,Life Sciences,Sales,Sales Executive,4,7,7,7,7,36,9,906,86,13212,18256,80,No,11,3,3,Travel_Frequently,0,1,3,4,2,4,No
982,Male,30,Y,Divorced,8,2,Other,Sales,Sales Executive,3,8,4,7,7,10,5,231,62,7264,9977,80,No,11,1,3,Travel_Rarely,2,3,3,3,4,1,No
1595,Male,42,Y,Single,9,2,Other,Research & Development,Manager,5,1,0,0,1,24,8,1059,93,19613,26362,80,No,22,0,4,Travel_Rarely,2,4,4,2,3,4,No
784,Male,23,Y,Single,10,1,Medical,Research & Development,Research Scientist,1,2,2,0,2,2,1,310,79,3505,19630,80,No,18,0,3,Travel_Rarely,3,3,1,4,3,4,No
1439,Male,25,Y,Married,9,2,Life Sciences,Sales,Sales Representative,1,3,2,2,2,6,3,383,68,4400,15182,80,No,12,0,3,Travel_Rarely,2,1,1,2,3,1,Yes
1445,Female,24,Y,Married,4,1,Medical,Sales,Sales Executive,2,5,4,0,3,5,1,1476,42,4162,15211,80,Yes,12,2,3,Travel_Rarely,3,3,4,3,3,3,No
1558,Male,29,Y,Married,9,3,Life Sciences,Research & Development,Research Scientist,1,1,0,0,0,5,6,598,91,2451,22376,80,No,18,2,3,Travel_Rarely,2,3,3,4,2,1,No
283,Female,29,Y,Married,27,3,Marketing,Sales,Sales Executive,3,10,4,1,9,10,1,121,35,7639,24525,80,No,22,3,4,Travel_Rarely,3,4,2,3,2,4,Yes
45,Male,24,Y,Married,1,3,Medical,Research & Development,Research Scientist,1,2,0,2,0,6,2,813,61,2293,3020,80,Yes,16,1,3,Travel_Rarely,2,4,2,3,2,1,Yes
1076,Male,43,Y,Divorced,25,3,Medical,Sales,Sales Executive,3,1,0,0,0,18,5,415,79,10798,5268,80,No,13,1,3,Travel_Rarely,5,4,3,2,3,3,No
691,Male,35,Y,Single,6,4,Life Sciences,Research & Development,Research Scientist,2,17,11,11,8,17,1,1017,82,6646,19368,80,No,13,0,3,Travel_Rarely,3,4,2,1,3,2,No
2035,Female,34,Y,Married,28,3,Marketing,Sales,Sales Executive,2,8,7,1,7,8,1,704,95,6712,8978,80,No,21,2,4,Travel_Rarely,2,3,4,2,3,4,No
1960,Male,28,Y,Divorced,17,3,Technical Degree,Research & Development,Laboratory Technician,1,4,1,0,3,6,5,1404,32,2367,18779,80,No,12,1,3,Travel_Rarely,2,4,3,2,2,1,Yes
120,Male,51,Y,Single,21,4,Marketing,Sales,Sales Executive,2,10,7,1,0,11,0,632,71,5441,8423,80,Yes,22,0,4,Travel_Rarely,2,4,3,3,1,4,No
1924,Male,33,Y,Single,10,4,Marketing,Sales,Sales Executive,2,10,4,0,9,10,1,217,43,5487,10410,80,No,14,0,3,Travel_Rarely,2,3,2,3,2,2,No
1254,Female,59,Y,Single,3,3,Life Sciences,Sales,Sales Executive,2,6,1,0,5,13,5,326,48,5171,16490,80,No,17,0,3,Travel_Rarely,2,4,3,2,3,4,No
783,Male,45,Y,Single,2,2,Technical Degree,Sales,Sales Representative,2,8,7,3,1,9,0,954,46,6632,12388,80,No,13,0,3,Travel_Rarely,3,3,2,1,3,1,No
1933,Female,28,Y,Single,13,2,Marketing,Sales,Sales Executive,2,2,0,2,2,6,3,1475,84,9854,23352,80,Yes,11,0,3,Travel_Rarely,0,3,4,3,3,4,Yes
1077,Female,20,Y,Single,9,3,Marketing,Sales,Sales Representative,1,2,2,0,2,2,1,769,54,2323,17205,80,Yes,14,0,3,Travel_Frequently,3,4,4,3,3,2,Yes
333,Male,32,Y,Married,26,4,Marketing,Sales,Sales Executive,2,3,2,2,2,4,0,976,100,4465,12069,80,No,18,0,3,Non-Travel,2,4,3,3,3,1,No
18,Male,34,Y,Divorced,19,2,Medical,Research & Development,Laboratory Technician,1,2,2,1,2,3,0,1346,93,2661,8758,80,No,11,1,3,Travel_Rarely,2,4,2,3,3,3,No
430,Female,43,Y,Single,10,4,Life Sciences,Research & Development,Laboratory Technician,1,8,7,1,7,9,0,185,33,2455,10675,80,No,19,0,3,Travel_Frequently,5,4,3,3,3,1,No
830,Female,32,Y,Married,4,3,Life Sciences,Research & Development,Manufacturing Director,2,14,13,6,8,14,1,859,98,6162,19124,80,No,12,1,3,Travel_Rarely,3,3,3,2,3,3,No
516,Female,40,Y,Divorced,2,2,Marketing,Sales,Sales Executive,2,5,4,1,3,8,7,759,46,5715,22553,80,No,12,2,3,Travel_Rarely,5,2,4,3,3,3,No
1818,Female,26,Y,Married,20,2,Medical,Human Resources,Human Resources,1,5,1,1,4,6,0,920,69,2148,6889,80,Yes,11,0,3,Travel_Rarely,3,2,4,3,3,3,Yes
227,Male,41,Y,Divorced,14,3,Life Sciences,Research & Development,Research Scientist,1,9,8,1,8,13,4,465,56,2451,4609,80,No,12,1,3,Travel_Rarely,2,3,1,3,3,1,No
1172,Male,35,Y,Married,1,4,Medical,Research & Development,Laboratory Technician,1,8,0,1,7,10,6,982,58,2258,16340,80,No,12,1,3,Travel_Rarely,2,3,4,2,3,2,No
26,Female,24,Y,Divorced,11,2,Other,Research & Development,Manufacturing Director,2,4,2,1,3,5,0,673,96,4011,8232,80,No,18,1,3,Non-Travel,5,3,1,4,2,4,No
897,Male,53,Y,Married,8,3,Marketing,Sales,Sales Executive,4,2,0,2,2,28,5,868,73,11836,22789,80,No,14,1,3,Travel_Rarely,3,4,1,3,3,3,No
1625,Female,47,Y,Married,26,4,Life Sciences,Human Resources,Manager,5,5,2,1,0,27,3,1176,98,19658,5220,80,No,11,1,3,Travel_Rarely,2,3,4,3,3,3,No
1160,Male,31,Y,Married,15,3,Medical,Research & Development,Laboratory Technician,1,2,2,2,2,2,1,874,72,2610,6233,80,No,12,1,3,Travel_Frequently,5,3,3,3,2,3,Yes
1774,Male,34,Y,Divorced,10,3,Life Sciences,Sales,Sales Executive,2,15,14,0,7,15,1,1375,87,4001,12313,80,Yes,14,1,3,Non-Travel,3,3,4,3,3,3,No
780,Male,33,Y,Single,1,4,Other,Research & Development,Research Scientist,1,10,9,7,8,10,1,527,63,2686,5207,80,Yes,13,0,3,Travel_Rarely,2,4,4,3,2,3,Yes
2016,Female,32,Y,Married,1,4,Marketing,Sales,Sales Executive,3,14,10,5,7,14,1,801,48,10422,24032,80,No,19,2,3,Travel_Rarely,3,4,3,3,3,3,No
957,Male,41,Y,Single,6,3,Medical,Research & Development,Laboratory Technician,1,18,13,2,17,20,2,263,59,4721,3119,80,Yes,13,0,3,Travel_Rarely,3,1,4,3,3,3,No
1340,Male,40,Y,Divorced,16,2,Life Sciences,Research & Development,Research Scientist,1,4,2,0,0,6,9,458,74,3544,8532,80,No,16,1,3,Non-Travel,0,3,3,3,3,2,No
258,Female,51,Y,Single,3,3,Medical,Research & Development,Healthcare Representative,4,7,7,1,0,21,3,313,98,13734,7192,80,No,18,0,3,Travel_Rarely,6,2,4,3,3,3,No
1372,Male,55,Y,Single,13,4,Marketing,Sales,Sales Executive,4,19,7,3,8,24,6,267,85,13695,9277,80,Yes,17,0,3,Travel_Rarely,2,3,1,4,2,3,Yes
976,Male,52,Y,Married,1,2,Life Sciences,Research & Development,Manager,4,9,8,7,8,26,2,1053,70,17099,13829,80,No,15,1,3,Travel_Rarely,2,4,4,3,2,2,No
698,Male,54,Y,Married,19,4,Medical,Human Resources,Human Resources,3,9,7,7,1,16,2,397,88,10725,6729,80,No,15,1,3,Travel_Rarely,1,2,3,3,4,3,No
1533,Male,23,Y,Single,20,1,Life Sciences,Research & Development,Laboratory Technician,2,4,3,1,2,5,0,507,97,2272,24812,80,No,14,0,3,Travel_Rarely,2,3,1,3,3,2,No
639,Male,24,Y,Married,23,3,Medical,Research & Development,Research Scientist,1,6,5,1,4,6,1,691,89,2725,21630,80,Yes,11,2,3,Travel_Rarely,3,4,2,4,3,2,No
1198,Male,20,Y,Single,3,3,Life Sciences,Research & Development,Laboratory Technician,1,2,2,1,2,2,1,805,87,3033,12828,80,No,12,0,3,Travel_Rarely,2,3,1,2,2,1,No
1036,Male,38,Y,Single,3,4,Life Sciences,Sales,Sales Executive,2,1,0,0,0,19,8,1035,42,6861,4981,80,Yes,12,0,3,Travel_Rarely,1,4,2,3,3,3,No
346,Male,29,Y,Single,15,3,Life Sciences,Research & Development,Research Scientist,1,6,5,1,5,6,1,665,60,2340,22673,80,No,19,0,3,Travel_Rarely,1,4,3,3,3,1,No
27,Male,36,Y,Single,9,4,Life Sciences,Sales,Sales Representative,1,5,3,0,3,10,7,1218,82,3407,6986,80,No,23,0,4,Travel_Rarely,4,1,3,2,3,2,Yes
1875,Female,28,Y,Married,3,3,Medical,Sales,Sales Representative,1,1,0,0,0,1,1,1172,78,2856,3692,80,No,19,1,3,Travel_Rarely,3,2,2,3,3,4,No
616,Female,41,Y,Single,2,4,Other,Research & Development,Healthcare Representative,2,8,7,0,7,10,2,509,62,6811,2112,80,Yes,17,0,3,Non-Travel,3,3,1,2,3,1,No
1665,Female,54,Y,Married,22,5,Medical,Research & Development,Manager,4,10,8,4,7,36,3,584,91,17426,18685,80,No,25,1,4,Travel_Rarely,6,3,2,3,3,3,No
381,Female,35,Y,Divorced,22,3,Life Sciences,Research & Development,Manager,3,7,7,6,2,10,7,1315,71,11996,19100,80,No,18,1,3,Travel_Rarely,6,2,2,4,2,2,No
1336,Female,55,Y,Married,2,2,Medical,Research & Development,Manager,5,19,9,9,11,23,4,282,58,19187,6992,80,No,14,1,3,Travel_Rarely,5,3,4,1,3,4,No
1704,Male,35,Y,Single,2,4,Medical,Research & Development,Research Scientist,1,5,4,1,4,6,0,146,79,4930,13970,80,Yes,14,0,3,Travel_Frequently,2,4,1,2,4,3,No
514,Male,30,Y,Single,4,3,Technical Degree,Research & Development,Research Scientist,1,1,0,0,0,3,9,464,40,2285,3427,80,Yes,23,0,4,Travel_Frequently,4,4,3,3,3,3,Yes
1117,Female,45,Y,Married,9,4,Life Sciences,Sales,Sales Executive,2,15,10,4,12,15,1,1050,65,5593,17970,80,No,13,1,3,Non-Travel,2,3,2,2,3,4,No
2022,Male,39,Y,Single,9,3,Life Sciences,Research & Development,Manager,5,6,0,1,3,21,2,105,87,19431,15302,80,No,13,0,3,Non-Travel,3,4,4,3,2,3,No
463,Female,29,Y,Divorced,10,1,Marketing,Sales,Sales Executive,2,7,7,1,7,7,1,144,39,8268,11866,80,Yes,14,2,3,Travel_Rarely,2,2,4,2,3,1,No
1068,Female,26,Y,Divorced,1,1,Medical,Research & Development,Research Scientist,1,5,3,1,3,5,1,921,66,2007,25265,80,No,13,2,3,Travel_Frequently,5,3,1,2,3,3,No
1868,Male,29,Y,Single,24,2,Life Sciences,Research & Development,Research Scientist,1,1,0,1,0,1,1,459,73,2439,14753,80,Yes,24,0,4,Travel_Frequently,3,4,4,2,2,2,Yes
171,Female,43,Y,Single,28,3,Medical,Research & Development,Research Scientist,1,3,2,1,2,18,4,957,72,4739,16090,80,No,12,0,3,Travel_Frequently,2,3,2,4,3,4,No
1219,Female,24,Y,Married,17,2,Life Sciences,Research & Development,Laboratory Technician,1,1,0,0,0,1,1,984,97,2210,3372,80,No,13,1,3,Travel_Rarely,3,2,4,3,1,1,Yes
1587,Female,35,Y,Single,10,4,Medical,Research & Development,Healthcare Representative,2,5,2,0,4,10,3,670,51,6142,4223,80,Yes,16,0,3,Travel_Rarely,4,3,1,3,3,3,No
1968,Male,53,Y,Single,24,4,Life Sciences,Sales,Sales Executive,3,2,2,2,2,15,6,1168,66,10448,5843,80,Yes,13,0,3,Travel_Rarely,2,1,1,3,2,2,Yes
116,Male,51,Y,Married,9,4,Life Sciences,Research & Development,Laboratory Technician,1,4,2,0,3,10,3,432,96,2075,18725,80,No,23,2,4,Travel_Rarely,4,4,4,3,3,2,No
